epoch:0, self loss:4055538.6957, cross loss:3157642.3914, G loss:700.3193, D loss:345.2439, reg loss:83755.8974
epoch:237, self loss:21958.4411, cross loss:22283.0998, G loss:3507.1419, D loss:4.7866, reg loss:355.2091
test: movie: hr:0.5763,ndcg:0.3626,mrr:0.2967, book: hr:0.5691,ndcg:0.3680,mrr:0.3057
epoch:238, self loss:21585.2384, cross loss:21853.1529, G loss:3542.1995, D loss:5.9082, reg loss:310.0909
test: movie: hr:0.5781,ndcg:0.3640,mrr:0.2981, book: hr:0.5696,ndcg:0.3672,mrr:0.3047
epoch:239, self loss:21590.2361, cross loss:21870.9224, G loss:3535.8044, D loss:5.6813, reg loss:298.8995
test: movie: hr:0.5752,ndcg:0.3620,mrr:0.2962, book: hr:0.5668,ndcg:0.3649,mrr:0.3024
epoch:240, self loss:21493.2565, cross loss:21819.5366, G loss:3545.2431, D loss:4.8640, reg loss:315.6343
test: movie: hr:0.5727,ndcg:0.3611,mrr:0.2958, book: hr:0.5684,ndcg:0.3668,mrr:0.3046
epoch:241, self loss:20677.6597, cross loss:21044.3855, G loss:3543.5277, D loss:5.0642, reg loss:344.5988
test: movie: hr:0.5725,ndcg:0.3614,mrr:0.2963, book: hr:0.5661,ndcg:0.3649,mrr:0.3027
epoch:242, self loss:20572.9619, cross loss:20885.1231, G loss:3565.2484, D loss:5.3527, reg loss:305.8323
test: movie: hr:0.5730,ndcg:0.3601,mrr:0.2945, book: hr:0.5655,ndcg:0.3640,mrr:0.3016
epoch:243, self loss:20587.1673, cross loss:20935.2783, G loss:3572.5638, D loss:5.0583, reg loss:331.1648
test: movie: hr:0.5740,ndcg:0.3600,mrr:0.2942, book: hr:0.5648,ndcg:0.3629,mrr:0.3005
epoch:244, self loss:20156.5807, cross loss:20495.1498, G loss:3587.4487, D loss:5.0969, reg loss:293.3783
test: movie: hr:0.5710,ndcg:0.3587,mrr:0.2933, book: hr:0.5621,ndcg:0.3625,mrr:0.3007
epoch:245, self loss:20044.8081, cross loss:20331.8183, G loss:3578.7302, D loss:6.5238, reg loss:268.9480
test: movie: hr:0.5698,ndcg:0.3565,mrr:0.2907, book: hr:0.5620,ndcg:0.3630,mrr:0.3014
epoch:246, self loss:19821.9070, cross loss:20054.7373, G loss:3591.5286, D loss:5.2921, reg loss:268.8105
test: movie: hr:0.5697,ndcg:0.3574,mrr:0.2920, book: hr:0.5608,ndcg:0.3611,mrr:0.2993
epoch:247, self loss:19460.8289, cross loss:19676.9165, G loss:3626.4284, D loss:5.7187, reg loss:267.1014
test: movie: hr:0.5689,ndcg:0.3563,mrr:0.2908, book: hr:0.5597,ndcg:0.3609,mrr:0.2994
epoch:248, self loss:19438.6294, cross loss:19692.0472, G loss:3624.0982, D loss:6.1946, reg loss:327.6611
test: movie: hr:0.5682,ndcg:0.3570,mrr:0.2920, book: hr:0.5580,ndcg:0.3586,mrr:0.2970
epoch:249, self loss:18820.5300, cross loss:19194.1938, G loss:3620.3854, D loss:6.2833, reg loss:358.8928
test: movie: hr:0.5692,ndcg:0.3563,mrr:0.2908, book: hr:0.5590,ndcg:0.3592,mrr:0.2975
epoch:250, self loss:19138.9433, cross loss:19622.9565, G loss:3620.9721, D loss:7.3664, reg loss:424.6632
test: movie: hr:0.5651,ndcg:0.3532,mrr:0.2879, book: hr:0.5593,ndcg:0.3585,mrr:0.2965
epoch:251, self loss:18596.3765, cross loss:18923.0004, G loss:3611.6002, D loss:6.7886, reg loss:376.1022
test: movie: hr:0.5668,ndcg:0.3543,mrr:0.2889, book: hr:0.5602,ndcg:0.3590,mrr:0.2969
epoch:252, self loss:18617.3343, cross loss:18985.5585, G loss:3626.0404, D loss:7.1612, reg loss:388.4695
test: movie: hr:0.5645,ndcg:0.3537,mrr:0.2888, book: hr:0.5548,ndcg:0.3568,mrr:0.2956
epoch:253, self loss:18315.0841, cross loss:18924.8960, G loss:3595.2140, D loss:6.7757, reg loss:479.5056
test: movie: hr:0.5654,ndcg:0.3534,mrr:0.2880, book: hr:0.5552,ndcg:0.3572,mrr:0.2959
epoch:254, self loss:18298.5180, cross loss:18674.5945, G loss:3591.0785, D loss:7.1043, reg loss:423.8946
test: movie: hr:0.5616,ndcg:0.3520,mrr:0.2873, book: hr:0.5554,ndcg:0.3569,mrr:0.2956
epoch:255, self loss:18146.3444, cross loss:18750.4376, G loss:3598.0871, D loss:6.9653, reg loss:430.5886
test: movie: hr:0.5633,ndcg:0.3522,mrr:0.2872, book: hr:0.5519,ndcg:0.3555,mrr:0.2947
epoch:256, self loss:17988.6549, cross loss:18322.8078, G loss:3637.1310, D loss:6.3812, reg loss:430.0372
test: movie: hr:0.5642,ndcg:0.3519,mrr:0.2864, book: hr:0.5519,ndcg:0.3549,mrr:0.2940
epoch:257, self loss:17849.2971, cross loss:18018.8853, G loss:3633.6439, D loss:6.5760, reg loss:346.0658
test: movie: hr:0.5613,ndcg:0.3507,mrr:0.2857, book: hr:0.5517,ndcg:0.3547,mrr:0.2938
epoch:258, self loss:17554.0236, cross loss:17771.3886, G loss:3661.2842, D loss:5.7591, reg loss:335.4190
test: movie: hr:0.5629,ndcg:0.3520,mrr:0.2870, book: hr:0.5533,ndcg:0.3545,mrr:0.2931
epoch:259, self loss:17125.9295, cross loss:17372.5119, G loss:3651.2483, D loss:6.6465, reg loss:315.2386
test: movie: hr:0.5628,ndcg:0.3502,mrr:0.2848, book: hr:0.5505,ndcg:0.3536,mrr:0.2928
epoch:260, self loss:17094.0691, cross loss:17247.6063, G loss:3619.6499, D loss:5.8144, reg loss:311.2777
test: movie: hr:0.5603,ndcg:0.3494,mrr:0.2844, book: hr:0.5520,ndcg:0.3532,mrr:0.2918
epoch:261, self loss:16823.7278, cross loss:16999.2375, G loss:3630.2506, D loss:5.7052, reg loss:321.4002
test: movie: hr:0.5604,ndcg:0.3490,mrr:0.2839, book: hr:0.5511,ndcg:0.3527,mrr:0.2914
epoch:262, self loss:16366.3731, cross loss:16513.2343, G loss:3658.3701, D loss:5.1609, reg loss:313.0251
test: movie: hr:0.5599,ndcg:0.3488,mrr:0.2837, book: hr:0.5498,ndcg:0.3525,mrr:0.2916
epoch:263, self loss:16467.4013, cross loss:16606.5717, G loss:3653.3857, D loss:5.5140, reg loss:291.6080
test: movie: hr:0.5601,ndcg:0.3486,mrr:0.2835, book: hr:0.5495,ndcg:0.3519,mrr:0.2908
epoch:264, self loss:16353.1687, cross loss:16445.5273, G loss:3640.6193, D loss:5.8288, reg loss:297.4459
test: movie: hr:0.5589,ndcg:0.3469,mrr:0.2815, book: hr:0.5481,ndcg:0.3519,mrr:0.2914
epoch:265, self loss:16011.0622, cross loss:16185.2476, G loss:3661.1861, D loss:5.3738, reg loss:319.8209
test: movie: hr:0.5581,ndcg:0.3466,mrr:0.2815, book: hr:0.5459,ndcg:0.3502,mrr:0.2897
epoch:266, self loss:16108.3541, cross loss:16156.9417, G loss:3644.1845, D loss:5.3819, reg loss:286.2242
test: movie: hr:0.5593,ndcg:0.3473,mrr:0.2821, book: hr:0.5465,ndcg:0.3502,mrr:0.2895
epoch:267, self loss:15831.6312, cross loss:15886.9210, G loss:3664.5300, D loss:4.8310, reg loss:266.0954
test: movie: hr:0.5586,ndcg:0.3476,mrr:0.2826, book: hr:0.5458,ndcg:0.3493,mrr:0.2887
epoch:268, self loss:15577.1439, cross loss:15596.2415, G loss:3700.8200, D loss:6.4620, reg loss:264.5855
test: movie: hr:0.5572,ndcg:0.3455,mrr:0.2803, book: hr:0.5447,ndcg:0.3479,mrr:0.2871
epoch:269, self loss:15255.7615, cross loss:15305.9358, G loss:3703.0601, D loss:5.4015, reg loss:234.2413
test: movie: hr:0.5576,ndcg:0.3459,mrr:0.2807, book: hr:0.5437,ndcg:0.3479,mrr:0.2874
epoch:270, self loss:15352.4591, cross loss:15320.8682, G loss:3694.0004, D loss:4.7259, reg loss:236.7276
test: movie: hr:0.5555,ndcg:0.3454,mrr:0.2806, book: hr:0.5444,ndcg:0.3472,mrr:0.2863
epoch:271, self loss:14958.4934, cross loss:15003.1661, G loss:3668.7517, D loss:5.8462, reg loss:237.2594
test: movie: hr:0.5564,ndcg:0.3456,mrr:0.2807, book: hr:0.5433,ndcg:0.3477,mrr:0.2872
epoch:272, self loss:14978.0040, cross loss:14988.1042, G loss:3663.6943, D loss:5.2778, reg loss:262.5878
test: movie: hr:0.5560,ndcg:0.3440,mrr:0.2787, book: hr:0.5424,ndcg:0.3468,mrr:0.2863
epoch:273, self loss:14826.3651, cross loss:14846.7293, G loss:3656.1261, D loss:5.6153, reg loss:250.6623
test: movie: hr:0.5551,ndcg:0.3438,mrr:0.2788, book: hr:0.5418,ndcg:0.3461,mrr:0.2857
epoch:274, self loss:14834.2646, cross loss:14790.8824, G loss:3692.1335, D loss:5.4906, reg loss:266.3733
test: movie: hr:0.5542,ndcg:0.3440,mrr:0.2793, book: hr:0.5395,ndcg:0.3459,mrr:0.2860
epoch:275, self loss:14594.3491, cross loss:14584.8926, G loss:3692.6307, D loss:5.8585, reg loss:294.7658
test: movie: hr:0.5547,ndcg:0.3429,mrr:0.2777, book: hr:0.5413,ndcg:0.3449,mrr:0.2842
epoch:276, self loss:14643.9428, cross loss:14499.0479, G loss:3718.7995, D loss:5.6182, reg loss:265.5406
test: movie: hr:0.5538,ndcg:0.3430,mrr:0.2781, book: hr:0.5405,ndcg:0.3453,mrr:0.2851
epoch:277, self loss:14164.0458, cross loss:14111.5824, G loss:3733.2680, D loss:5.5973, reg loss:260.8690
test: movie: hr:0.5550,ndcg:0.3446,mrr:0.2798, book: hr:0.5387,ndcg:0.3452,mrr:0.2855
epoch:278, self loss:14051.1099, cross loss:13962.0270, G loss:3715.4411, D loss:4.8100, reg loss:255.9603
test: movie: hr:0.5523,ndcg:0.3415,mrr:0.2767, book: hr:0.5382,ndcg:0.3445,mrr:0.2846
epoch:279, self loss:13983.7954, cross loss:13929.6425, G loss:3725.1613, D loss:6.6836, reg loss:280.5935
test: movie: hr:0.5547,ndcg:0.3429,mrr:0.2778, book: hr:0.5389,ndcg:0.3445,mrr:0.2844
epoch:280, self loss:13803.1425, cross loss:13784.2608, G loss:3721.3665, D loss:7.7938, reg loss:283.2517
test: movie: hr:0.5522,ndcg:0.3415,mrr:0.2767, book: hr:0.5348,ndcg:0.3420,mrr:0.2825
epoch:281, self loss:13681.8855, cross loss:13690.4738, G loss:3717.8255, D loss:6.3900, reg loss:341.7614
test: movie: hr:0.5521,ndcg:0.3424,mrr:0.2779, book: hr:0.5361,ndcg:0.3433,mrr:0.2836
epoch:282, self loss:13571.0130, cross loss:13508.9601, G loss:3740.3877, D loss:5.7723, reg loss:298.2036
test: movie: hr:0.5514,ndcg:0.3415,mrr:0.2768, book: hr:0.5375,ndcg:0.3428,mrr:0.2827
epoch:283, self loss:13467.6191, cross loss:13315.4132, G loss:3771.1090, D loss:5.3743, reg loss:290.8057
test: movie: hr:0.5523,ndcg:0.3414,mrr:0.2766, book: hr:0.5363,ndcg:0.3420,mrr:0.2820
epoch:284, self loss:13615.9308, cross loss:13435.2297, G loss:3774.5004, D loss:5.7448, reg loss:321.0322
test: movie: hr:0.5498,ndcg:0.3408,mrr:0.2765, book: hr:0.5353,ndcg:0.3411,mrr:0.2811
epoch:285, self loss:13230.9510, cross loss:13016.0459, G loss:3778.3569, D loss:6.1782, reg loss:304.6994
test: movie: hr:0.5501,ndcg:0.3401,mrr:0.2755, book: hr:0.5349,ndcg:0.3397,mrr:0.2794
epoch:286, self loss:13148.9892, cross loss:12922.0373, G loss:3780.7786, D loss:6.5207, reg loss:256.8734
test: movie: hr:0.5483,ndcg:0.3382,mrr:0.2735, book: hr:0.5364,ndcg:0.3406,mrr:0.2802
epoch:287, self loss:13101.0521, cross loss:12918.8535, G loss:3770.7196, D loss:7.4687, reg loss:275.2481
test: movie: hr:0.5484,ndcg:0.3393,mrr:0.2749, book: hr:0.5349,ndcg:0.3399,mrr:0.2797
epoch:288, self loss:12934.7254, cross loss:12780.8490, G loss:3784.0711, D loss:6.2913, reg loss:280.0588
test: movie: hr:0.5483,ndcg:0.3394,mrr:0.2751, book: hr:0.5337,ndcg:0.3393,mrr:0.2792
epoch:289, self loss:12745.2756, cross loss:12706.2608, G loss:3803.5293, D loss:6.9941, reg loss:283.8062
test: movie: hr:0.5473,ndcg:0.3389,mrr:0.2747, book: hr:0.5341,ndcg:0.3397,mrr:0.2797
epoch:290, self loss:12339.2816, cross loss:12293.3398, G loss:3770.1314, D loss:7.6393, reg loss:240.9250
test: movie: hr:0.5468,ndcg:0.3380,mrr:0.2738, book: hr:0.5342,ndcg:0.3392,mrr:0.2790
epoch:291, self loss:12396.1720, cross loss:12313.9800, G loss:3758.4357, D loss:8.5240, reg loss:255.6136
test: movie: hr:0.5483,ndcg:0.3382,mrr:0.2736, book: hr:0.5327,ndcg:0.3394,mrr:0.2797
epoch:292, self loss:12239.9274, cross loss:12155.4872, G loss:3770.4717, D loss:8.3346, reg loss:276.5104
test: movie: hr:0.5460,ndcg:0.3368,mrr:0.2724, book: hr:0.5317,ndcg:0.3378,mrr:0.2779
epoch:293, self loss:11936.0178, cross loss:11829.9118, G loss:3773.4319, D loss:10.2359, reg loss:294.7482
test: movie: hr:0.5446,ndcg:0.3366,mrr:0.2726, book: hr:0.5319,ndcg:0.3386,mrr:0.2790
epoch:294, self loss:11783.5003, cross loss:11721.7752, G loss:3778.7339, D loss:8.9514, reg loss:313.1581
test: movie: hr:0.5454,ndcg:0.3375,mrr:0.2734, book: hr:0.5329,ndcg:0.3392,mrr:0.2794
epoch:295, self loss:11744.9159, cross loss:11720.0542, G loss:3796.0689, D loss:9.2367, reg loss:305.1034
test: movie: hr:0.5446,ndcg:0.3363,mrr:0.2722, book: hr:0.5311,ndcg:0.3369,mrr:0.2769
epoch:296, self loss:11932.5813, cross loss:11873.6873, G loss:3763.0639, D loss:9.1060, reg loss:357.7569
test: movie: hr:0.5444,ndcg:0.3349,mrr:0.2704, book: hr:0.5311,ndcg:0.3377,mrr:0.2780
epoch:297, self loss:12000.0760, cross loss:11955.2534, G loss:3752.2240, D loss:10.1763, reg loss:453.4388
test: movie: hr:0.5454,ndcg:0.3357,mrr:0.2713, book: hr:0.5299,ndcg:0.3372,mrr:0.2778
epoch:298, self loss:11777.8701, cross loss:11797.8312, G loss:3728.1102, D loss:9.3385, reg loss:514.1801
test: movie: hr:0.5447,ndcg:0.3358,mrr:0.2716, book: hr:0.5293,ndcg:0.3363,mrr:0.2768
epoch:299, self loss:12727.5676, cross loss:11992.1640, G loss:3785.4980, D loss:9.7456, reg loss:517.0914
test: movie: hr:0.5418,ndcg:0.3336,mrr:0.2696, book: hr:0.5278,ndcg:0.3359,mrr:0.2766
best val movie: hr:0.6123,ndcg:0.3958,mrr:0.3293, book: hr:0.6148,ndcg:0.4006,mrr:0.3349
Test TopK:5 ---> movie: hr:0.4884,ndcg:0.3581,mrr:0.3159, book: hr:0.5203,ndcg:0.4009,mrr:0.3625
Test TopK:10 ---> movie: hr:0.6230,ndcg:0.4019,mrr:0.3339, book: hr:0.6491,ndcg:0.4413,mrr:0.3793
