epoch:0, self loss:3565593.8162, cross loss:2833598.1860, G loss:828.2660, D loss:312.7761, reg loss:100502.3925
epoch:237, self loss:13967.8014, cross loss:14455.5849, G loss:3988.4710, D loss:3.3062, reg loss:341.8452
test: movie: hr:0.5659,ndcg:0.3574,mrr:0.2932, book: hr:0.5455,ndcg:0.3495,mrr:0.2890
epoch:238, self loss:13861.8234, cross loss:14319.5966, G loss:3996.5869, D loss:3.3319, reg loss:316.0343
test: movie: hr:0.5642,ndcg:0.3546,mrr:0.2900, book: hr:0.5459,ndcg:0.3486,mrr:0.2877
epoch:239, self loss:13669.1191, cross loss:14050.9517, G loss:4061.3534, D loss:4.7842, reg loss:301.1199
test: movie: hr:0.5623,ndcg:0.3541,mrr:0.2899, book: hr:0.5425,ndcg:0.3474,mrr:0.2871
epoch:240, self loss:13390.5346, cross loss:13768.3937, G loss:4113.7416, D loss:4.9508, reg loss:338.4017
test: movie: hr:0.5623,ndcg:0.3532,mrr:0.2888, book: hr:0.5421,ndcg:0.3476,mrr:0.2876
epoch:241, self loss:13332.1441, cross loss:13669.5494, G loss:4120.8096, D loss:4.1376, reg loss:333.0045
test: movie: hr:0.5618,ndcg:0.3531,mrr:0.2889, book: hr:0.5421,ndcg:0.3468,mrr:0.2865
epoch:242, self loss:13156.5639, cross loss:13480.1702, G loss:4133.2958, D loss:4.9903, reg loss:335.0356
test: movie: hr:0.5604,ndcg:0.3512,mrr:0.2868, book: hr:0.5413,ndcg:0.3458,mrr:0.2854
epoch:243, self loss:12954.0775, cross loss:13275.0556, G loss:4155.9343, D loss:6.8509, reg loss:300.4559
test: movie: hr:0.5585,ndcg:0.3514,mrr:0.2875, book: hr:0.5407,ndcg:0.3458,mrr:0.2856
epoch:244, self loss:12957.0254, cross loss:13278.1396, G loss:4165.6523, D loss:6.4646, reg loss:302.3587
test: movie: hr:0.5610,ndcg:0.3516,mrr:0.2871, book: hr:0.5394,ndcg:0.3453,mrr:0.2853
epoch:245, self loss:12696.7687, cross loss:13002.1965, G loss:4125.4823, D loss:8.0364, reg loss:350.4478
test: movie: hr:0.5614,ndcg:0.3530,mrr:0.2888, book: hr:0.5385,ndcg:0.3449,mrr:0.2851
epoch:246, self loss:12568.1144, cross loss:12766.0411, G loss:4121.5977, D loss:7.1029, reg loss:348.2048
test: movie: hr:0.5599,ndcg:0.3527,mrr:0.2888, book: hr:0.5392,ndcg:0.3442,mrr:0.2840
epoch:247, self loss:12411.6502, cross loss:12625.4220, G loss:4147.4372, D loss:7.2070, reg loss:327.5664
test: movie: hr:0.5585,ndcg:0.3505,mrr:0.2865, book: hr:0.5398,ndcg:0.3433,mrr:0.2826
epoch:248, self loss:12308.6513, cross loss:12549.9708, G loss:4133.3804, D loss:10.2424, reg loss:330.9334
test: movie: hr:0.5593,ndcg:0.3513,mrr:0.2872, book: hr:0.5385,ndcg:0.3430,mrr:0.2827
epoch:249, self loss:11934.0984, cross loss:12358.8053, G loss:4067.3761, D loss:7.7505, reg loss:461.6841
test: movie: hr:0.5585,ndcg:0.3497,mrr:0.2854, book: hr:0.5381,ndcg:0.3440,mrr:0.2841
epoch:250, self loss:11986.7497, cross loss:12514.3616, G loss:4064.5995, D loss:5.8555, reg loss:586.8836
test: movie: hr:0.5556,ndcg:0.3493,mrr:0.2857, book: hr:0.5359,ndcg:0.3417,mrr:0.2817
epoch:251, self loss:11697.8477, cross loss:12047.1915, G loss:4071.1750, D loss:9.7753, reg loss:413.7898
test: movie: hr:0.5560,ndcg:0.3492,mrr:0.2855, book: hr:0.5378,ndcg:0.3428,mrr:0.2826
epoch:252, self loss:11507.1612, cross loss:11828.5957, G loss:4020.8387, D loss:8.0946, reg loss:383.8581
test: movie: hr:0.5577,ndcg:0.3482,mrr:0.2838, book: hr:0.5366,ndcg:0.3406,mrr:0.2800
epoch:253, self loss:11441.9554, cross loss:11739.7569, G loss:3997.7624, D loss:9.8041, reg loss:434.3901
test: movie: hr:0.5547,ndcg:0.3467,mrr:0.2826, book: hr:0.5361,ndcg:0.3406,mrr:0.2802
epoch:254, self loss:11326.2896, cross loss:11510.0943, G loss:3995.8096, D loss:10.2884, reg loss:300.8886
test: movie: hr:0.5558,ndcg:0.3470,mrr:0.2827, book: hr:0.5343,ndcg:0.3404,mrr:0.2805
epoch:255, self loss:11046.1601, cross loss:11243.5083, G loss:3963.9708, D loss:9.7193, reg loss:313.9573
test: movie: hr:0.5566,ndcg:0.3475,mrr:0.2831, book: hr:0.5354,ndcg:0.3406,mrr:0.2805
epoch:256, self loss:10802.8447, cross loss:10977.5023, G loss:3939.6797, D loss:8.2469, reg loss:294.0750
test: movie: hr:0.5543,ndcg:0.3462,mrr:0.2821, book: hr:0.5344,ndcg:0.3392,mrr:0.2790
epoch:257, self loss:10604.6603, cross loss:10752.9981, G loss:3902.6168, D loss:8.1806, reg loss:258.9236
test: movie: hr:0.5520,ndcg:0.3436,mrr:0.2795, book: hr:0.5358,ndcg:0.3403,mrr:0.2800
epoch:258, self loss:10660.2753, cross loss:10804.8200, G loss:3905.4008, D loss:10.1439, reg loss:283.6137
test: movie: hr:0.5520,ndcg:0.3450,mrr:0.2812, book: hr:0.5339,ndcg:0.3392,mrr:0.2791
epoch:259, self loss:10416.4502, cross loss:10611.7800, G loss:3893.2397, D loss:8.6611, reg loss:289.0841
test: movie: hr:0.5535,ndcg:0.3446,mrr:0.2803, book: hr:0.5344,ndcg:0.3399,mrr:0.2800
epoch:260, self loss:10331.5606, cross loss:10461.3914, G loss:3895.4742, D loss:8.4719, reg loss:267.1661
test: movie: hr:0.5520,ndcg:0.3431,mrr:0.2787, book: hr:0.5319,ndcg:0.3380,mrr:0.2781
epoch:261, self loss:10265.9995, cross loss:10414.0102, G loss:3901.8539, D loss:8.9629, reg loss:288.8423
test: movie: hr:0.5506,ndcg:0.3424,mrr:0.2782, book: hr:0.5332,ndcg:0.3378,mrr:0.2777
epoch:262, self loss:10045.6347, cross loss:10121.9944, G loss:3880.3433, D loss:6.7106, reg loss:282.2510
test: movie: hr:0.5517,ndcg:0.3435,mrr:0.2794, book: hr:0.5301,ndcg:0.3351,mrr:0.2750
epoch:263, self loss:9858.1905, cross loss:9910.8777, G loss:3865.2866, D loss:6.6696, reg loss:261.4925
test: movie: hr:0.5503,ndcg:0.3421,mrr:0.2779, book: hr:0.5293,ndcg:0.3353,mrr:0.2754
epoch:264, self loss:9717.9270, cross loss:9792.6949, G loss:3848.3626, D loss:8.7536, reg loss:312.0321
test: movie: hr:0.5498,ndcg:0.3421,mrr:0.2781, book: hr:0.5300,ndcg:0.3356,mrr:0.2757
epoch:265, self loss:9706.7496, cross loss:9747.7793, G loss:3838.4329, D loss:7.4220, reg loss:304.1072
test: movie: hr:0.5495,ndcg:0.3407,mrr:0.2763, book: hr:0.5295,ndcg:0.3344,mrr:0.2743
epoch:266, self loss:9645.3896, cross loss:9725.5572, G loss:3867.3503, D loss:8.9468, reg loss:346.0116
test: movie: hr:0.5498,ndcg:0.3422,mrr:0.2783, book: hr:0.5290,ndcg:0.3348,mrr:0.2750
epoch:267, self loss:9546.4871, cross loss:9648.1439, G loss:3848.9294, D loss:8.0566, reg loss:413.2258
test: movie: hr:0.5495,ndcg:0.3412,mrr:0.2770, book: hr:0.5287,ndcg:0.3341,mrr:0.2741
epoch:268, self loss:9582.3622, cross loss:9647.8154, G loss:3877.9493, D loss:9.7634, reg loss:424.3634
test: movie: hr:0.5471,ndcg:0.3396,mrr:0.2757, book: hr:0.5275,ndcg:0.3335,mrr:0.2737
epoch:269, self loss:10012.5828, cross loss:9952.5678, G loss:3853.7733, D loss:9.1005, reg loss:633.5251
test: movie: hr:0.5464,ndcg:0.3388,mrr:0.2749, book: hr:0.5274,ndcg:0.3339,mrr:0.2743
epoch:270, self loss:9653.7164, cross loss:9661.4737, G loss:3833.5362, D loss:8.3038, reg loss:593.1330
test: movie: hr:0.5466,ndcg:0.3393,mrr:0.2754, book: hr:0.5286,ndcg:0.3330,mrr:0.2729
epoch:271, self loss:9481.4117, cross loss:9468.8697, G loss:3870.8258, D loss:8.6085, reg loss:544.4466
test: movie: hr:0.5470,ndcg:0.3394,mrr:0.2754, book: hr:0.5265,ndcg:0.3335,mrr:0.2740
epoch:272, self loss:9422.1202, cross loss:9575.0863, G loss:3880.1630, D loss:9.3869, reg loss:588.4108
test: movie: hr:0.5466,ndcg:0.3384,mrr:0.2742, book: hr:0.5249,ndcg:0.3317,mrr:0.2722
epoch:273, self loss:9191.7462, cross loss:9396.5070, G loss:3888.8757, D loss:8.6192, reg loss:514.6054
test: movie: hr:0.5469,ndcg:0.3378,mrr:0.2735, book: hr:0.5254,ndcg:0.3313,mrr:0.2715
epoch:274, self loss:8824.2806, cross loss:8963.9951, G loss:3893.9847, D loss:7.3719, reg loss:465.9202
test: movie: hr:0.5451,ndcg:0.3376,mrr:0.2736, book: hr:0.5241,ndcg:0.3305,mrr:0.2709
epoch:275, self loss:8994.3715, cross loss:8946.3513, G loss:3886.2229, D loss:8.8651, reg loss:447.6635
test: movie: hr:0.5453,ndcg:0.3369,mrr:0.2727, book: hr:0.5248,ndcg:0.3312,mrr:0.2715
epoch:276, self loss:8612.5604, cross loss:8544.3532, G loss:3912.0847, D loss:7.9948, reg loss:335.3028
test: movie: hr:0.5457,ndcg:0.3365,mrr:0.2721, book: hr:0.5265,ndcg:0.3314,mrr:0.2713
epoch:277, self loss:8533.5229, cross loss:8525.4650, G loss:3926.7049, D loss:8.0831, reg loss:338.4748
test: movie: hr:0.5453,ndcg:0.3365,mrr:0.2722, book: hr:0.5249,ndcg:0.3301,mrr:0.2702
epoch:278, self loss:8505.7760, cross loss:8365.8969, G loss:3904.4307, D loss:9.4163, reg loss:304.3590
test: movie: hr:0.5434,ndcg:0.3352,mrr:0.2710, book: hr:0.5244,ndcg:0.3307,mrr:0.2711
epoch:279, self loss:8293.3346, cross loss:8178.9083, G loss:3881.8861, D loss:8.5461, reg loss:250.2651
test: movie: hr:0.5451,ndcg:0.3350,mrr:0.2704, book: hr:0.5236,ndcg:0.3292,mrr:0.2693
epoch:280, self loss:7972.4072, cross loss:7978.1691, G loss:3855.8394, D loss:8.2802, reg loss:278.0457
test: movie: hr:0.5426,ndcg:0.3354,mrr:0.2715, book: hr:0.5235,ndcg:0.3297,mrr:0.2700
epoch:281, self loss:7935.3987, cross loss:7925.5084, G loss:3862.4549, D loss:9.9813, reg loss:299.2509
test: movie: hr:0.5434,ndcg:0.3351,mrr:0.2710, book: hr:0.5229,ndcg:0.3298,mrr:0.2703
epoch:282, self loss:7757.6716, cross loss:7745.2997, G loss:3867.2325, D loss:10.1102, reg loss:275.6004
test: movie: hr:0.5429,ndcg:0.3337,mrr:0.2694, book: hr:0.5229,ndcg:0.3298,mrr:0.2703
epoch:283, self loss:7675.1301, cross loss:7663.5767, G loss:3830.7075, D loss:8.7767, reg loss:261.0194
test: movie: hr:0.5431,ndcg:0.3347,mrr:0.2705, book: hr:0.5231,ndcg:0.3301,mrr:0.2706
epoch:284, self loss:7547.0535, cross loss:7522.2993, G loss:3832.4701, D loss:9.2402, reg loss:237.9624
test: movie: hr:0.5412,ndcg:0.3333,mrr:0.2693, book: hr:0.5219,ndcg:0.3291,mrr:0.2697
epoch:285, self loss:7440.5109, cross loss:7410.6715, G loss:3849.3683, D loss:7.9132, reg loss:234.9568
test: movie: hr:0.5407,ndcg:0.3329,mrr:0.2689, book: hr:0.5221,ndcg:0.3294,mrr:0.2700
epoch:286, self loss:7370.2977, cross loss:7369.2597, G loss:3856.5854, D loss:7.6816, reg loss:275.2223
test: movie: hr:0.5410,ndcg:0.3321,mrr:0.2677, book: hr:0.5200,ndcg:0.3277,mrr:0.2685
epoch:287, self loss:7342.3866, cross loss:7351.8136, G loss:3842.8812, D loss:9.6281, reg loss:328.1786
test: movie: hr:0.5413,ndcg:0.3329,mrr:0.2687, book: hr:0.5240,ndcg:0.3298,mrr:0.2700
epoch:288, self loss:7193.8130, cross loss:7182.3762, G loss:3867.1408, D loss:9.6194, reg loss:245.2917
test: movie: hr:0.5390,ndcg:0.3309,mrr:0.2669, book: hr:0.5219,ndcg:0.3283,mrr:0.2687
epoch:289, self loss:7103.0789, cross loss:7061.0976, G loss:3834.8632, D loss:8.2355, reg loss:268.4308
test: movie: hr:0.5414,ndcg:0.3327,mrr:0.2685, book: hr:0.5211,ndcg:0.3276,mrr:0.2681
epoch:290, self loss:6960.0920, cross loss:6923.5382, G loss:3802.0398, D loss:9.3832, reg loss:250.8784
test: movie: hr:0.5402,ndcg:0.3309,mrr:0.2664, book: hr:0.5205,ndcg:0.3277,mrr:0.2682
epoch:291, self loss:6955.9128, cross loss:6900.9308, G loss:3828.8926, D loss:11.0862, reg loss:264.0248
test: movie: hr:0.5380,ndcg:0.3303,mrr:0.2664, book: hr:0.5196,ndcg:0.3274,mrr:0.2682
epoch:292, self loss:6786.9785, cross loss:6765.7456, G loss:3856.6350, D loss:9.4908, reg loss:265.8240
test: movie: hr:0.5385,ndcg:0.3294,mrr:0.2650, book: hr:0.5211,ndcg:0.3268,mrr:0.2670
epoch:293, self loss:6873.0359, cross loss:6824.7864, G loss:3841.7020, D loss:10.9974, reg loss:271.8592
test: movie: hr:0.5385,ndcg:0.3313,mrr:0.2675, book: hr:0.5201,ndcg:0.3268,mrr:0.2672
epoch:294, self loss:6642.8978, cross loss:6591.4466, G loss:3843.9623, D loss:9.3356, reg loss:265.5458
test: movie: hr:0.5394,ndcg:0.3301,mrr:0.2657, book: hr:0.5212,ndcg:0.3266,mrr:0.2667
epoch:295, self loss:6594.7602, cross loss:6575.2428, G loss:3846.2521, D loss:10.5149, reg loss:276.7912
test: movie: hr:0.5380,ndcg:0.3304,mrr:0.2665, book: hr:0.5190,ndcg:0.3256,mrr:0.2660
epoch:296, self loss:6575.9769, cross loss:6651.7215, G loss:3811.7281, D loss:11.2370, reg loss:423.7535
test: movie: hr:0.5378,ndcg:0.3295,mrr:0.2655, book: hr:0.5211,ndcg:0.3263,mrr:0.2664
epoch:297, self loss:6680.3911, cross loss:7827.7502, G loss:3746.4884, D loss:14.7011, reg loss:1048.1014
test: movie: hr:0.5367,ndcg:0.3292,mrr:0.2653, book: hr:0.5188,ndcg:0.3256,mrr:0.2661
epoch:298, self loss:7020.5743, cross loss:7849.0319, G loss:3727.9515, D loss:12.8909, reg loss:904.3584
test: movie: hr:0.5377,ndcg:0.3291,mrr:0.2649, book: hr:0.5182,ndcg:0.3231,mrr:0.2631
epoch:299, self loss:6806.6656, cross loss:7678.3593, G loss:3808.7641, D loss:15.2086, reg loss:931.9054
test: movie: hr:0.5361,ndcg:0.3284,mrr:0.2645, book: hr:0.5203,ndcg:0.3247,mrr:0.2645
best val movie: hr:0.6176,ndcg:0.3985,mrr:0.3316, book: hr:0.6176,ndcg:0.3995,mrr:0.3329
Test TopK:5 ---> movie: hr:0.4910,ndcg:0.3645,mrr:0.3223, book: hr:0.5173,ndcg:0.4000,mrr:0.3572
Test TopK:10 ---> movie: hr:0.6264,ndcg:0.4084,mrr:0.3403, book: hr:0.6501,ndcg:0.4422,mrr:0.3748
